ID,9602570,9613754,9740616,9604056,9605744,9782742,9604791,9783013,9740973,9740635,9001106,9603075,9782936,9602064,9602501,9001108,9001069,9611062,9001070,9782929,9783018,9604738,9783012,9603782,9616258,9782910,9603832,9608705,9610971,9782635,9603958,9606422,9782756,9605619,9604395,9782904,9782846,9783021,9604062,9782739,9782917,9609706,9608974,9603750,9608296,9614946,9603209,9603919,9616191,9616186,9615963,9615962
201160,128053.390176,123900.082137,123969.955585,115779.534847,115694.041306,127749.514566,106613.909604,121206.032758,135687.525021,139261.055578,109980.001332,129896.773028,107863.117142,83677.4306479,77280.4820229,79739.5413352,78448.0328567,67007.8027961,70394.2767476,108762.538354,80702.5220546,63138.8468653,62621.7280188,47291.3975051,43851.2187999,103801.144935,42617.875643,44429.6286258,48595.2152715,44829.6164616,26634.6299005,25161.5379663,63484.0326029,11181.5786458,11105.6767872,54523.477384,38325.1819335,34647.2405941,8759.81600869,27567.6581844,45696.7784975,11955.7306259,18650.765256,11303.6665798,8239.35816417,27096.8478501,32462.9591587,44657.2215334,40898.5352254,48862.645285,60787.1429217,68528.2404427
201277,133478.971604,130684.410247,132783.631647,121926.556698,121541.669101,138301.186661,113779.930222,132507.507,147235.898104,151039.726879,121486.482782,129607.568313,120150.923655,90704.8451801,84096.9680408,90466.3472103,88998.3122556,73739.7458004,81863.0480524,123606.963967,94994.8191131,66811.376186,76555.7012535,54627.6786366,53520.8086667,120606.045742,50640.6937571,57661.4539718,43637.7997003,61845.4775648,38083.6233077,36327.4003036,81706.3134728,27578.8895548,27556.643034,73329.1519543,57138.6890667,53464.2123729,27492.0004013,46264.5484956,64285.0338139,6991.08287655,543.711240527,27814.9237864,12421.6887913,41528.1678045,45794.1979205,58902.1438244,53260.2977658,60301.7726121,71105.3565062,78772.0832545
201236,134925.211432,131155.646538,131752.796473,122837.222303,122664.137623,135922.274457,113937.172375,129515.588091,144054.090279,147669.098646,118313.932288,134836.882808,116326.027836,90888.6619009,84402.5423686,87864.3817525,86531.2489468,74046.8843172,78644.1666078,117491.894001,89386.1536624,69172.0152135,71248.7448893,54333.6045824,51521.6531754,112445.155249,49804.7540886,52902.4134798,51067.2638179,53501.4136415,34515.467783,32927.5458606,71692.3568193,19844.8774202,19775.7077001,61863.611595,45681.6075122,41793.5784139,16978.2327229,34188.5310592,51896.4781273,6608.91111096,13134.6151595,14926.1671093,1228.97019322,28574.9206578,33092.5670249,46091.981305,40897.7577692,48308.0708492,59620.8785152,67365.7736302
201210,146042.391614,141850.385674,141667.179238,133762.497471,133682.334181,144999.776727,124551.621326,138215.120163,152547.968944,156011.42568,126955.825927,147100.038155,124513.526107,101646.763026,95262.7713443,97138.932271,95904.2673515,84996.4743676,87631.4839932,123763.379724,96409.1189099,80910.0494753,78818.3814563,65280.4547982,61723.5661234,116626.58617,60604.6610136,61348.065972,63527.3425019,58613.5251424,44473.0568475,43061.921487,74029.8409863,28300.8784505,28202.2560969,61855.7961982,46336.4880814,42188.203985,22869.309611,34101.8613651,49806.3160427,18235.3218094,23186.4161639,15038.5924504,13707.2310019,21291.1565248,24230.5746471,37341.5548841,30864.8550449,37531.7958432,48204.0023611,55876.9994541
201251,139867.929582,136821.004601,138476.014523,128170.812229,127839.599701,143535.276134,119809.593313,137503.87748,152172.734383,155904.661541,126398.602868,136642.805606,124796.052392,96703.1298744,90114.9210435,95542.234827,94120.9729357,79729.1028615,86677.5142661,127194.411954,98791.2838919,73303.0958633,80448.8830883,60352.1449135,58665.6331309,123030.495449,56164.8981053,61722.1584886,50761.6323808,64049.5226789,42466.6621798,40751.4935747,82798.5067083,29793.5336597,29745.5569831,73121.2134901,56942.2385595,53046.4449037,28006.2475093,45392.9663039,62947.4157968,8591.37935796,7626.20642934,25803.2120848,11300.3068509,37665.1131618,41342.1647658,54513.1827289,48276.4867134,54905.1206715,65275.8927899,72862.542218
201194,148240.766612,142625.081127,140048.773921,135462.01852,135714.206794,141084.980606,125380.430692,133488.291718,147094.593996,150154.764162,122316.863928,155112.345509,118871.775991,103527.237388,97690.35605,94918.9173166,93983.9107173,88117.480309,85089.301958,114167.902462,89099.88087,87219.39106,73502.5327873,69465.7428829,63983.4587479,103537.253625,64683.1980401,59305.9369776,77221.9329343,50085.9151919,48112.5657273,47361.1276712,59548.3300124,32901.2006824,32789.3517364,44733.865081,31797.9131558,27961.2937103,26076.518583,21196.3549668,30859.7418344,36804.8720381,43238.1768733,17763.1609058,31108.7832253,1944.49057559,3892.68790393,15910.4170295,12425.4601587,20646.905542,32896.5507503,40459.2309415
8295,77293.3005824,68130.5594698,59218.1362188,65261.5680602,66582.9948673,55272.7063412,54630.8604386,46764.1431209,59051.3767343,61740.0420435,36508.9580343,103846.349179,31565.9380627,45565.6650927,45585.0308583,26239.6527103,27235.7409349,46227.3311412,24377.7523783,26980.4431639,4066.51435858,58139.330216,20514.2890117,51099.0322316,47268.4501342,30291.5698858,52116.6697981,39290.1558678,83134.6144539,39117.5812583,58876.5313588,60635.8467417,36778.7648294,70736.1668149,70801.531681,52703.6688974,58096.932355,61387.7704284,74578.8782664,67740.1565532,65218.3177804,91683.7666444,96218.1761225,82372.943454,89929.3456858,87735.1100028,91992.723164,93358.3117763,97800.9222477,104271.38935,114544.976867,119900.769068
3355,41968.8470675,34174.6416517,31047.4020081,29292.6291992,30376.518496,36506.9973674,18391.0806459,32392.3040069,46933.1353906,51119.7326831,23319.879347,67675.1296327,25996.6339016,16415.5517522,21547.7008772,14836.7388824,15521.7046832,30214.8325306,24527.5837088,45104.2190396,32993.9862773,41662.7872572,38107.6089901,47749.8779539,49304.6959143,61871.6592375,51671.6501247,50264.0572364,73082.5119359,61904.7199687,66344.2088737,67888.4260519,69826.5553657,82329.6929595,82429.8716437,83312.1227795,83122.6099227,85203.111999,88261.601537,89194.8645968,92989.680715,99459.1881596,101777.419453,97723.448277,99825.652466,107821.065195,113068.349447,117977.061798,120406.028451,127947.913614,139468.033824,145854.139331
3675,65644.4356039,58619.0620477,55135.3184429,52702.4090781,53414.0199373,57597.1423763,41942.2556843,51123.0004057,65744.6625628,69472.9107116,39970.5564631,84627.0872268,38609.5172891,24693.0652302,22546.0832244,9991.2187889,9135.52996943,21635.7695108,274.053668197,46906.9452678,20787.05121,33619.6508329,14481.0942568,29618.1165122,28285.7050593,54871.1983154,32111.4135344,26201.7681235,60507.5649358,37418.5160149,44046.840172,45726.7495197,48270.6024317,59207.3479246,59300.0565234,60017.4805818,58596.4030287,60579.2764845,64715.0374397,64561.7233801,68751.518842,77897.679858,81116.5609123,73935.1522464,77533.8743315,83362.6091754,88536.5936564,93324.7769792,95789.1994061,103300.223714,114812.113036,121218.956375
7155,67533.5088418,57158.6844267,43886.0212824,58317.3323889,60151.5383842,34172.6511715,50060.9817055,25460.2922832,33808.3927751,35652.8243677,20416.1492617,102047.402584,14264.802526,53476.2798465,56814.308364,38333.6924525,39999.2173946,62066.4593694,43370.912551,8608.32419133,28359.544702,74723.0885869,46542.0299429,73233.2879714,71129.7530134,30800.865034,75417.4036248,65339.7632648,103867.581287,66885.3995361,84912.2502718,86672.450509,61681.4643696,97873.7189522,97945.5266155,78374.2827457,85472.036805,88905.170072,102046.190447,95438.1544072,91756.7264944,118408.063283,122525.89961,110042.336831,117016.219401,115438.5122,119601.687775,120384.503587,125183.359414,131413.291024,141307.897911,146307.665129
3195,55856.9064172,49411.4374116,47655.2620481,42902.3898599,43485.329682,52327.6178467,32349.0274326,47033.2731467,61824.3543868,65831.56378,36516.3049237,74396.8545929,36840.3702726,14481.1236829,13635.1518055,6821.47723712,5249.87351779,17008.2939978,10401.3424886,49990.2396444,27904.2973393,29651.9208614,24855.5681225,31748.2612448,32758.2579466,61457.360101,35387.0965552,33997.6566566,59626.7674986,47200.079003,49736.6684963,51290.2105281,58628.2831579,65722.0070166,65822.5751855,70313.654786,68227.0811394,69968.3300988,71695.4586237,73421.2271812,78668.4650488,82978.2797166,85486.0014559,81198.9039886,83244.7912027,91655.2794897,96996.1539771,102481.76652,104514.627358,112192.679922,123886.404084,130463.128241
4575,44858.0802483,36429.8819443,23192.0063072,44189.2302533,46053.1967755,12685.2078297,44337.1229299,19763.5938919,9630.90141778,11048.3075187,30904.7802416,84805.4281942,34793.2126148,63532.2770458,69738.9024243,60719.6535061,62105.1922432,79168.8679632,69965.1294542,49660.3514058,65021.1062236,89902.7112138,79777.1370537,96682.5861777,97553.2965476,71885.6401277,100394.953885,96203.9347379,121469.217465,103300.936847,114088.917475,115729.286481,102662.28265,129384.326159,129476.130034,118933.415085,123668.961006,126618.303249,134759.43373,132148.498637,131438.502743,147755.735303,150470.841294,143777.761161,147653.831712,151828.271769,156578.682282,159173.856464,163038.165199,169899.562835,180533.926863,186079.274013
